defect_id,machine_id,timestamp,defect_count,batch_id,wafer_lot,defect_type,severity,yield_loss_pct,process_step
D-0001248,M-0032,2025-01-22T00:00:00,2,B-021-M-0032,WL-3787,etch_depth,low,1.476,lithography
D-0001249,M-0032,2025-01-25T00:00:00,4,B-024-M-0032,WL-2033,alignment,medium,3.26,lithography
D-0001250,M-0032,2025-01-28T00:00:00,1,B-027-M-0032,WL-7918,film_uniformity,low,0.708,lithography
D-0001251,M-0032,2025-01-31T00:00:00,0,B-030-M-0032,WL-6381,etch_depth,low,0.0,lithography
D-0001252,M-0032,2025-02-03T00:00:00,3,B-033-M-0032,WL-6160,scratch,medium,0.807,lithography
D-0001253,M-0032,2025-02-06T00:00:00,1,B-036-M-0032,WL-3712,etch_depth,low,0.662,lithography
D-0001254,M-0032,2025-02-09T00:00:00,3,B-039-M-0032,WL-4012,scratch,medium,1.573,lithography
D-0001255,M-0032,2025-02-12T00:00:00,3,B-042-M-0032,WL-6520,film_uniformity,medium,1.451,lithography
D-0001256,M-0032,2025-02-15T00:00:00,2,B-045-M-0032,WL-8078,etch_depth,low,0.928,lithography
D-0001257,M-0032,2025-02-18T00:00:00,2,B-048-M-0032,WL-7672,scratch,low,1.48,lithography
D-0001258,M-0032,2025-02-21T00:00:00,5,B-051-M-0032,WL-6763,etch_depth,medium,3.5,lithography
D-0001259,M-0032,2025-02-24T00:00:00,6,B-054-M-0032,WL-8662,etch_depth,medium,3.833,lithography
D-0001260,M-0032,2025-02-27T00:00:00,3,B-057-M-0032,WL-9986,film_uniformity,medium,2.358,lithography
D-0001261,M-0032,2025-03-02T00:00:00,3,B-060-M-0032,WL-8872,alignment,medium,1.726,lithography
D-0001262,M-0032,2025-03-05T00:00:00,4,B-063-M-0032,WL-2413,etch_depth,medium,2.402,lithography
D-0001263,M-0032,2025-03-08T00:00:00,9,B-066-M-0032,WL-8113,scratch,high,3.735,lithography
D-0001264,M-0032,2025-03-11T00:00:00,2,B-069-M-0032,WL-9203,alignment,low,1.797,lithography
D-0001265,M-0032,2025-03-14T00:00:00,3,B-072-M-0032,WL-6730,alignment,medium,0.797,lithography
D-0001266,M-0032,2025-03-17T00:00:00,1,B-075-M-0032,WL-7172,etch_depth,low,0.762,lithography
D-0001267,M-0032,2025-03-20T00:00:00,2,B-078-M-0032,WL-6131,film_uniformity,low,1.074,lithography
D-0001268,M-0032,2025-03-23T00:00:00,3,B-081-M-0032,WL-5532,etch_depth,medium,2.055,lithography
D-0001269,M-0032,2025-03-26T00:00:00,2,B-084-M-0032,WL-7678,scratch,low,1.302,lithography
D-0001270,M-0032,2025-03-29T00:00:00,2,B-087-M-0032,WL-4842,film_uniformity,low,0.633,lithography
D-0001271,M-0032,2025-04-01T00:00:00,3,B-090-M-0032,WL-5341,particle,medium,2.154,lithography
D-0001272,M-0032,2025-04-04T00:00:00,2,B-093-M-0032,WL-4255,alignment,low,0.584,lithography
D-0001273,M-0032,2025-04-07T00:00:00,1,B-096-M-0032,WL-7499,particle,low,0.371,lithography
D-0001274,M-0032,2025-04-10T00:00:00,1,B-099-M-0032,WL-9631,film_uniformity,low,0.542,lithography
D-0001275,M-0032,2025-04-13T00:00:00,4,B-102-M-0032,WL-5109,alignment,medium,2.606,lithography
D-0001276,M-0032,2025-04-16T00:00:00,5,B-105-M-0032,WL-2099,particle,medium,3.285,lithography
D-0001277,M-0032,2025-04-19T00:00:00,4,B-108-M-0032,WL-8902,scratch,medium,1.625,lithography
D-0001278,M-0032,2025-04-22T00:00:00,1,B-111-M-0032,WL-5007,particle,low,0.532,lithography
D-0001279,M-0032,2025-04-25T00:00:00,1,B-114-M-0032,WL-3948,scratch,low,0.886,lithography
D-0001280,M-0032,2025-04-28T00:00:00,3,B-117-M-0032,WL-1255,film_uniformity,medium,2.121,lithography
D-0001281,M-0033,2025-01-01T00:00:00,2,B-000-M-0033,WL-3753,film_uniformity,low,0.519,etch
D-0001282,M-0033,2025-01-04T00:00:00,1,B-003-M-0033,WL-3119,scratch,low,0.355,etch
D-0001283,M-0033,2025-01-07T00:00:00,0,B-006-M-0033,WL-6590,scratch,low,0.0,etch
D-0001284,M-0033,2025-01-10T00:00:00,1,B-009-M-0033,WL-8727,film_uniformity,low,0.877,etch
D-0001285,M-0033,2025-01-13T00:00:00,3,B-012-M-0033,WL-4112,scratch,medium,1.91,etch
D-0001286,M-0033,2025-01-16T00:00:00,2,B-015-M-0033,WL-4281,scratch,low,1.737,etch
D-0001287,M-0033,2025-01-19T00:00:00,0,B-018-M-0033,WL-8795,scratch,low,0.0,etch
D-0001288,M-0033,2025-01-22T00:00:00,0,B-021-M-0033,WL-5860,scratch,low,0.0,etch
D-0001289,M-0033,2025-01-25T00:00:00,2,B-024-M-0033,WL-5678,film_uniformity,low,1.75,etch
D-0001290,M-0033,2025-01-28T00:00:00,1,B-027-M-0033,WL-9077,etch_depth,low,0.601,etch
D-0001291,M-0033,2025-01-31T00:00:00,0,B-030-M-0033,WL-5037,film_uniformity,low,0.0,etch
D-0001292,M-0033,2025-02-03T00:00:00,0,B-033-M-0033,WL-1851,particle,low,0.0,etch
D-0001293,M-0033,2025-02-06T00:00:00,0,B-036-M-0033,WL-9178,alignment,low,0.0,etch
D-0001294,M-0033,2025-02-09T00:00:00,1,B-039-M-0033,WL-6478,alignment,low,0.712,etch
D-0001295,M-0033,2025-02-12T00:00:00,2,B-042-M-0033,WL-6576,alignment,low,1.577,etch
D-0001296,M-0033,2025-02-15T00:00:00,0,B-045-M-0033,WL-8096,alignment,low,0.0,etch
D-0001297,M-0033,2025-02-18T00:00:00,1,B-048-M-0033,WL-1276,etch_depth,low,0.278,etch
D-0001298,M-0033,2025-02-21T00:00:00,1,B-051-M-0033,WL-7771,film_uniformity,low,0.57,etch
D-0001299,M-0033,2025-02-24T00:00:00,2,B-054-M-0033,WL-5603,alignment,low,1.795,etch
D-0001300,M-0033,2025-02-27T00:00:00,0,B-057-M-0033,WL-5562,film_uniformity,low,0.0,etch
D-0001301,M-0033,2025-03-02T00:00:00,0,B-060-M-0033,WL-3157,alignment,low,0.0,etch
D-0001302,M-0033,2025-03-05T00:00:00,0,B-063-M-0033,WL-7657,film_uniformity,low,0.0,etch
D-0001303,M-0033,2025-03-08T00:00:00,2,B-066-M-0033,WL-2249,alignment,low,1.714,etch
D-0001304,M-0033,2025-03-11T00:00:00,3,B-069-M-0033,WL-8704,scratch,medium,1.622,etch
D-0001305,M-0033,2025-03-14T00:00:00,1,B-072-M-0033,WL-8794,alignment,low,0.552,etch
D-0001306,M-0033,2025-03-17T00:00:00,2,B-075-M-0033,WL-4142,particle,low,0.643,etch
D-0001307,M-0033,2025-03-20T00:00:00,2,B-078-M-0033,WL-3726,etch_depth,low,0.696,etch
D-0001308,M-0033,2025-03-23T00:00:00,2,B-081-M-0033,WL-5374,alignment,low,1.463,etch
D-0001309,M-0033,2025-03-26T00:00:00,1,B-084-M-0033,WL-6334,film_uniformity,low,0.359,etch
D-0001310,M-0033,2025-03-29T00:00:00,3,B-087-M-0033,WL-4808,particle,medium,1.769,etch
D-0001311,M-0033,2025-04-01T00:00:00,1,B-090-M-0033,WL-7865,etch_depth,low,0.539,etch
D-0001312,M-0033,2025-04-04T00:00:00,2,B-093-M-0033,WL-6223,film_uniformity,low,0.51,etch
D-0001313,M-0033,2025-04-07T00:00:00,1,B-096-M-0033,WL-7540,etch_depth,low,0.854,etch
D-0001314,M-0033,2025-04-10T00:00:00,0,B-099-M-0033,WL-7364,film_uniformity,low,0.0,etch
D-0001315,M-0033,2025-04-13T00:00:00,1,B-102-M-0033,WL-2030,scratch,low,0.604,etch
D-0001316,M-0033,2025-04-16T00:00:00,1,B-105-M-0033,WL-5067,scratch,low,0.423,etch
D-0001317,M-0033,2025-04-19T00:00:00,0,B-108-M-0033,WL-3816,particle,low,0.0,etch
D-0001318,M-0033,2025-04-22T00:00:00,2,B-111-M-0033,WL-8821,particle,low,0.666,etch
D-0001319,M-0033,2025-04-25T00:00:00,0,B-114-M-0033,WL-5625,film_uniformity,low,0.0,etch
D-0001320,M-0033,2025-04-28T00:00:00,0,B-117-M-0033,WL-2332,particle,low,0.0,etch
D-0001321,M-0034,2025-01-01T00:00:00,2,B-000-M-0034,WL-4080,scratch,low,1.247,inspection
D-0001322,M-0034,2025-01-04T00:00:00,1,B-003-M-0034,WL-2103,alignment,low,0.895,inspection
D-0001323,M-0034,2025-01-07T00:00:00,1,B-006-M-0034,WL-5707,scratch,low,0.355,inspection
D-0001324,M-0034,2025-01-10T00:00:00,2,B-009-M-0034,WL-8434,scratch,low,0.728,inspection
D-0001325,M-0034,2025-01-13T00:00:00,2,B-012-M-0034,WL-1594,film_uniformity,low,1.393,inspection
D-0001326,M-0034,2025-01-16T00:00:00,2,B-015-M-0034,WL-5260,film_uniformity,low,0.531,inspection
D-0001327,M-0034,2025-01-19T00:00:00,2,B-018-M-0034,WL-5457,alignment,low,0.591,inspection
D-0001328,M-0034,2025-01-22T00:00:00,2,B-021-M-0034,WL-5597,particle,low,1.194,inspection
D-0001329,M-0034,2025-01-25T00:00:00,1,B-024-M-0034,WL-1450,film_uniformity,low,0.4,inspection
D-0001330,M-0034,2025-01-28T00:00:00,1,B-027-M-0034,WL-1730,film_uniformity,low,0.589,inspection
D-0001331,M-0034,2025-01-31T00:00:00,2,B-030-M-0034,WL-4649,scratch,low,0.999,inspection
D-0001332,M-0034,2025-02-03T00:00:00,0,B-033-M-0034,WL-1982,film_uniformity,low,0.0,inspection
D-0001333,M-0034,2025-02-06T00:00:00,1,B-036-M-0034,WL-7347,alignment,low,0.667,inspection
D-0001334,M-0034,2025-02-09T00:00:00,1,B-039-M-0034,WL-4868,etch_depth,low,0.696,inspection
D-0001335,M-0034,2025-02-12T00:00:00,0,B-042-M-0034,WL-8314,etch_depth,low,0.0,inspection
D-0001336,M-0034,2025-02-15T00:00:00,0,B-045-M-0034,WL-1869,alignment,low,0.0,inspection
D-0001337,M-0034,2025-02-18T00:00:00,0,B-048-M-0034,WL-1038,alignment,low,0.0,inspection
D-0001338,M-0034,2025-02-21T00:00:00,1,B-051-M-0034,WL-9880,alignment,low,0.817,inspection
D-0001339,M-0034,2025-02-24T00:00:00,1,B-054-M-0034,WL-1233,alignment,low,0.409,inspection
D-0001340,M-0034,2025-02-27T00:00:00,2,B-057-M-0034,WL-9725,alignment,low,1.309,inspection
D-0001341,M-0034,2025-03-02T00:00:00,1,B-060-M-0034,WL-8395,alignment,low,0.797,inspection
D-0001342,M-0034,2025-03-05T00:00:00,4,B-063-M-0034,WL-9887,alignment,medium,2.351,inspection
D-0001343,M-0034,2025-03-08T00:00:00,3,B-066-M-0034,WL-9175,etch_depth,medium,1.404,inspection
D-0001344,M-0034,2025-03-11T00:00:00,1,B-069-M-0034,WL-1881,particle,low,0.734,inspection
D-0001345,M-0034,2025-03-14T00:00:00,2,B-072-M-0034,WL-6690,film_uniformity,low,0.682,inspection
D-0001346,M-0034,2025-03-17T00:00:00,3,B-075-M-0034,WL-4586,scratch,medium,1.975,inspection
D-0001347,M-0034,2025-03-20T00:00:00,1,B-078-M-0034,WL-5831,etch_depth,low,0.33,inspection
D-0001348,M-0034,2025-03-23T00:00:00,3,B-081-M-0034,WL-9208,alignment,medium,1.33,inspection
D-0001349,M-0034,2025-03-26T00:00:00,2,B-084-M-0034,WL-7687,film_uniformity,low,1.612,inspection
D-0001350,M-0034,2025-03-29T00:00:00,1,B-087-M-0034,WL-5475,etch_depth,low,0.721,inspection
D-0001351,M-0034,2025-04-01T00:00:00,3,B-090-M-0034,WL-5204,scratch,medium,0.76,inspection
D-0001352,M-0034,2025-04-04T00:00:00,1,B-093-M-0034,WL-3197,etch_depth,low,0.457,inspection
D-0001353,M-0034,2025-04-07T00:00:00,5,B-096-M-0034,WL-5330,scratch,medium,4.304,inspection
D-0001354,M-0034,2025-04-10T00:00:00,1,B-099-M-0034,WL-1892,film_uniformity,low,0.444,inspection
D-0001355,M-0034,2025-04-13T00:00:00,1,B-102-M-0034,WL-9791,scratch,low,0.831,inspection
D-0001356,M-0034,2025-04-16T00:00:00,1,B-105-M-0034,WL-8260,particle,low,0.45,inspection
D-0001357,M-0034,2025-04-19T00:00:00,1,B-108-M-0034,WL-6901,film_uniformity,low,0.275,inspection
D-0001358,M-0034,2025-04-22T00:00:00,1,B-111-M-0034,WL-2249,film_uniformity,low,0.835,inspection
D-0001359,M-0034,2025-04-25T00:00:00,4,B-114-M-0034,WL-5228,scratch,medium,2.916,inspection
D-0001360,M-0034,2025-04-28T00:00:00,1,B-117-M-0034,WL-9660,scratch,low,0.751,inspection
D-0001361,M-0035,2025-01-01T00:00:00,2,B-000-M-0035,WL-7138,alignment,low,1.693,deposition
D-0001362,M-0035,2025-01-04T00:00:00,0,B-003-M-0035,WL-5513,alignment,low,0.0,deposition
D-0001363,M-0035,2025-01-07T00:00:00,0,B-006-M-0035,WL-7307,alignment,low,0.0,deposition
D-0001364,M-0035,2025-01-10T00:00:00,0,B-009-M-0035,WL-1187,alignment,low,0.0,deposition
D-0001365,M-0035,2025-01-13T00:00:00,3,B-012-M-0035,WL-3081,film_uniformity,medium,0.937,deposition
D-0001366,M-0035,2025-01-16T00:00:00,0,B-015-M-0035,WL-6479,etch_depth,low,0.0,deposition
D-0001367,M-0035,2025-01-19T00:00:00,2,B-018-M-0035,WL-5806,particle,low,0.758,deposition
D-0001368,M-0035,2025-01-22T00:00:00,2,B-021-M-0035,WL-2052,alignment,low,0.815,deposition
D-0001369,M-0035,2025-01-25T00:00:00,0,B-024-M-0035,WL-6013,film_uniformity,low,0.0,deposition
D-0001370,M-0035,2025-01-28T00:00:00,1,B-027-M-0035,WL-7659,etch_depth,low,0.842,deposition
D-0001371,M-0035,2025-01-31T00:00:00,1,B-030-M-0035,WL-4255,film_uniformity,low,0.299,deposition
D-0001372,M-0035,2025-02-03T00:00:00,1,B-033-M-0035,WL-6984,alignment,low,0.589,deposition
D-0001373,M-0035,2025-02-06T00:00:00,2,B-036-M-0035,WL-2204,film_uniformity,low,0.705,deposition
D-0001374,M-0035,2025-02-09T00:00:00,0,B-039-M-0035,WL-3847,film_uniformity,low,0.0,deposition
D-0001375,M-0035,2025-02-12T00:00:00,1,B-042-M-0035,WL-9200,particle,low,0.528,deposition
D-0001376,M-0035,2025-02-15T00:00:00,2,B-045-M-0035,WL-8942,alignment,low,1.452,deposition
D-0001377,M-0035,2025-02-18T00:00:00,0,B-048-M-0035,WL-2089,scratch,low,0.0,deposition
D-0001378,M-0035,2025-02-21T00:00:00,3,B-051-M-0035,WL-6614,etch_depth,medium,2.273,deposition
D-0001379,M-0035,2025-02-24T00:00:00,0,B-054-M-0035,WL-9096,etch_depth,low,0.0,deposition
D-0001380,M-0035,2025-02-27T00:00:00,1,B-057-M-0035,WL-2395,particle,low,0.687,deposition
D-0001381,M-0035,2025-03-02T00:00:00,0,B-060-M-0035,WL-2239,alignment,low,0.0,deposition
D-0001382,M-0035,2025-03-05T00:00:00,0,B-063-M-0035,WL-2066,film_uniformity,low,0.0,deposition
D-0001383,M-0035,2025-03-08T00:00:00,1,B-066-M-0035,WL-7591,etch_depth,low,0.671,deposition
D-0001384,M-0035,2025-03-11T00:00:00,1,B-069-M-0035,WL-9363,film_uniformity,low,0.643,deposition
D-0001385,M-0035,2025-03-14T00:00:00,1,B-072-M-0035,WL-6667,particle,low,0.264,deposition
D-0001386,M-0035,2025-03-17T00:00:00,1,B-075-M-0035,WL-9251,etch_depth,low,0.721,deposition
D-0001387,M-0035,2025-03-20T00:00:00,2,B-078-M-0035,WL-5186,particle,low,1.54,deposition
D-0001388,M-0035,2025-03-23T00:00:00,3,B-081-M-0035,WL-8703,etch_depth,medium,2.667,deposition
D-0001389,M-0035,2025-03-26T00:00:00,0,B-084-M-0035,WL-6599,film_uniformity,low,0.0,deposition
D-0001390,M-0035,2025-03-29T00:00:00,1,B-087-M-0035,WL-3253,film_uniformity,low,0.548,deposition
D-0001391,M-0035,2025-04-01T00:00:00,1,B-090-M-0035,WL-9014,etch_depth,low,0.868,deposition
D-0001392,M-0035,2025-04-04T00:00:00,1,B-093-M-0035,WL-1878,particle,low,0.309,deposition
D-0001393,M-0035,2025-04-07T00:00:00,1,B-096-M-0035,WL-2251,scratch,low,0.606,deposition
D-0001394,M-0035,2025-04-10T00:00:00,1,B-099-M-0035,WL-8376,scratch,low,0.513,deposition
D-0001395,M-0035,2025-04-13T00:00:00,4,B-102-M-0035,WL-6529,etch_depth,medium,2.177,deposition
D-0001396,M-0035,2025-04-16T00:00:00,0,B-105-M-0035,WL-6306,alignment,low,0.0,deposition
D-0001397,M-0035,2025-04-19T00:00:00,5,B-108-M-0035,WL-1730,etch_depth,medium,1.333,deposition
D-0001398,M-0035,2025-04-22T00:00:00,4,B-111-M-0035,WL-9108,particle,medium,2.339,deposition
D-0001399,M-0035,2025-04-25T00:00:00,0,B-114-M-0035,WL-4709,particle,low,0.0,deposition
D-0001400,M-0035,2025-04-28T00:00:00,2,B-117-M-0035,WL-3796,particle,low,1.32,deposition
D-0001401,M-0036,2025-01-01T00:00:00,0,B-000-M-0036,WL-2115,alignment,low,0.0,inspection
D-0001402,M-0036,2025-01-04T00:00:00,1,B-003-M-0036,WL-7125,film_uniformity,low,0.654,inspection
D-0001403,M-0036,2025-01-07T00:00:00,1,B-006-M-0036,WL-4984,particle,low,0.445,inspection
D-0001404,M-0036,2025-01-10T00:00:00,2,B-009-M-0036,WL-4589,scratch,low,0.634,inspection
D-0001405,M-0036,2025-01-13T00:00:00,0,B-012-M-0036,WL-4464,scratch,low,0.0,inspection
D-0001406,M-0036,2025-01-16T00:00:00,2,B-015-M-0036,WL-4882,particle,low,0.576,inspection
D-0001407,M-0036,2025-01-19T00:00:00,0,B-018-M-0036,WL-6351,film_uniformity,low,0.0,inspection
D-0001408,M-0036,2025-01-22T00:00:00,0,B-021-M-0036,WL-8986,scratch,low,0.0,inspection
D-0001409,M-0036,2025-01-25T00:00:00,0,B-024-M-0036,WL-6897,alignment,low,0.0,inspection
D-0001410,M-0036,2025-01-28T00:00:00,0,B-027-M-0036,WL-6526,film_uniformity,low,0.0,inspection
D-0001411,M-0036,2025-01-31T00:00:00,1,B-030-M-0036,WL-2628,particle,low,0.357,inspection
D-0001412,M-0036,2025-02-03T00:00:00,0,B-033-M-0036,WL-5371,film_uniformity,low,0.0,inspection
D-0001413,M-0036,2025-02-06T00:00:00,2,B-036-M-0036,WL-1066,particle,low,0.902,inspection
D-0001414,M-0036,2025-02-09T00:00:00,1,B-039-M-0036,WL-8656,film_uniformity,low,0.339,inspection
D-0001415,M-0036,2025-02-12T00:00:00,3,B-042-M-0036,WL-5080,film_uniformity,medium,1.799,inspection
D-0001416,M-0036,2025-02-15T00:00:00,1,B-045-M-0036,WL-8498,particle,low,0.811,inspection
D-0001417,M-0036,2025-02-18T00:00:00,1,B-048-M-0036,WL-8854,etch_depth,low,0.316,inspection
D-0001418,M-0036,2025-02-21T00:00:00,0,B-051-M-0036,WL-1444,particle,low,0.0,inspection
D-0001419,M-0036,2025-02-24T00:00:00,1,B-054-M-0036,WL-9155,particle,low,0.513,inspection
D-0001420,M-0036,2025-02-27T00:00:00,4,B-057-M-0036,WL-5902,scratch,medium,2.164,inspection
D-0001421,M-0036,2025-03-02T00:00:00,1,B-060-M-0036,WL-4698,particle,low,0.297,inspection
D-0001422,M-0036,2025-03-05T00:00:00,1,B-063-M-0036,WL-2804,film_uniformity,low,0.283,inspection
D-0001423,M-0036,2025-03-08T00:00:00,2,B-066-M-0036,WL-5296,film_uniformity,low,1.699,inspection
D-0001424,M-0036,2025-03-11T00:00:00,3,B-069-M-0036,WL-8159,scratch,medium,1.672,inspection
D-0001425,M-0036,2025-03-14T00:00:00,3,B-072-M-0036,WL-1879,etch_depth,medium,1.002,inspection
D-0001426,M-0036,2025-03-17T00:00:00,1,B-075-M-0036,WL-7336,scratch,low,0.789,inspection
D-0001427,M-0036,2025-03-20T00:00:00,1,B-078-M-0036,WL-3352,particle,low,0.849,inspection
D-0001428,M-0036,2025-03-23T00:00:00,2,B-081-M-0036,WL-2594,scratch,low,1.409,inspection
D-0001429,M-0036,2025-03-26T00:00:00,1,B-084-M-0036,WL-4161,particle,low,0.756,inspection
D-0001430,M-0036,2025-03-29T00:00:00,1,B-087-M-0036,WL-2151,particle,low,0.561,inspection
D-0001431,M-0036,2025-04-01T00:00:00,2,B-090-M-0036,WL-4226,etch_depth,low,0.738,inspection
D-0001432,M-0036,2025-04-04T00:00:00,0,B-093-M-0036,WL-6682,film_uniformity,low,0.0,inspection
D-0001433,M-0036,2025-04-07T00:00:00,2,B-096-M-0036,WL-7301,etch_depth,low,0.87,inspection
D-0001434,M-0036,2025-04-10T00:00:00,0,B-099-M-0036,WL-7793,alignment,low,0.0,inspection
D-0001435,M-0036,2025-04-13T00:00:00,0,B-102-M-0036,WL-3358,etch_depth,low,0.0,inspection
D-0001436,M-0036,2025-04-16T00:00:00,2,B-105-M-0036,WL-5004,alignment,low,1.734,inspection
D-0001437,M-0036,2025-04-19T00:00:00,2,B-108-M-0036,WL-5298,scratch,low,0.655,inspection
D-0001438,M-0036,2025-04-22T00:00:00,0,B-111-M-0036,WL-8817,film_uniformity,low,0.0,inspection
D-0001439,M-0036,2025-04-25T00:00:00,1,B-114-M-0036,WL-6007,scratch,low,0.428,inspection
D-0001440,M-0036,2025-04-28T00:00:00,1,B-117-M-0036,WL-1176,alignment,low,0.437,inspection
D-0001441,M-0037,2025-01-01T00:00:00,4,B-000-M-0037,WL-2643,particle,medium,2.229,lithography
D-0001442,M-0037,2025-01-04T00:00:00,0,B-003-M-0037,WL-8307,etch_depth,low,0.0,lithography
D-0001443,M-0037,2025-01-07T00:00:00,2,B-006-M-0037,WL-5992,particle,low,1.188,lithography
D-0001444,M-0037,2025-01-10T00:00:00,1,B-009-M-0037,WL-3741,alignment,low,0.583,lithography
D-0001445,M-0037,2025-01-13T00:00:00,0,B-012-M-0037,WL-3431,etch_depth,low,0.0,lithography
D-0001446,M-0037,2025-01-16T00:00:00,0,B-015-M-0037,WL-5538,scratch,low,0.0,lithography
D-0001447,M-0037,2025-01-19T00:00:00,3,B-018-M-0037,WL-4668,alignment,medium,0.995,lithography
D-0001448,M-0037,2025-01-22T00:00:00,2,B-021-M-0037,WL-8271,alignment,low,0.599,lithography
D-0001449,M-0037,2025-01-25T00:00:00,0,B-024-M-0037,WL-3527,particle,low,0.0,lithography
D-0001450,M-0037,2025-01-28T00:00:00,0,B-027-M-0037,WL-4503,etch_depth,low,0.0,lithography
D-0001451,M-0037,2025-01-31T00:00:00,2,B-030-M-0037,WL-2593,film_uniformity,low,1.401,lithography
D-0001452,M-0037,2025-02-03T00:00:00,3,B-033-M-0037,WL-7363,film_uniformity,medium,1.344,lithography
D-0001453,M-0037,2025-02-06T00:00:00,1,B-036-M-0037,WL-4664,particle,low,0.464,lithography
D-0001454,M-0037,2025-02-09T00:00:00,0,B-039-M-0037,WL-9989,film_uniformity,low,0.0,lithography
D-0001455,M-0037,2025-02-12T00:00:00,0,B-042-M-0037,WL-1801,particle,low,0.0,lithography
D-0001456,M-0037,2025-02-15T00:00:00,1,B-045-M-0037,WL-9603,particle,low,0.706,lithography
D-0001457,M-0037,2025-02-18T00:00:00,1,B-048-M-0037,WL-5042,particle,low,0.824,lithography
D-0001458,M-0037,2025-02-21T00:00:00,2,B-051-M-0037,WL-4749,etch_depth,low,0.8,lithography
D-0001459,M-0037,2025-02-24T00:00:00,1,B-054-M-0037,WL-1976,particle,low,0.558,lithography
D-0001460,M-0037,2025-02-27T00:00:00,1,B-057-M-0037,WL-3335,film_uniformity,low,0.645,lithography
D-0001461,M-0037,2025-03-02T00:00:00,1,B-060-M-0037,WL-5398,film_uniformity,low,0.552,lithography
D-0001462,M-0037,2025-03-05T00:00:00,1,B-063-M-0037,WL-9662,scratch,low,0.714,lithography
D-0001463,M-0037,2025-03-08T00:00:00,0,B-066-M-0037,WL-8298,alignment,low,0.0,lithography
D-0001464,M-0037,2025-03-11T00:00:00,3,B-069-M-0037,WL-5959,scratch,medium,1.127,lithography
D-0001465,M-0037,2025-03-14T00:00:00,0,B-072-M-0037,WL-4934,alignment,low,0.0,lithography
D-0001466,M-0037,2025-03-17T00:00:00,1,B-075-M-0037,WL-5910,scratch,low,0.829,lithography
D-0001467,M-0037,2025-03-20T00:00:00,1,B-078-M-0037,WL-3325,etch_depth,low,0.721,lithography
D-0001468,M-0037,2025-03-23T00:00:00,1,B-081-M-0037,WL-5663,scratch,low,0.29,lithography
D-0001469,M-0037,2025-03-26T00:00:00,2,B-084-M-0037,WL-7296,alignment,low,1.253,lithography
D-0001470,M-0037,2025-03-29T00:00:00,2,B-087-M-0037,WL-1456,etch_depth,low,1.193,lithography
D-0001471,M-0037,2025-04-01T00:00:00,1,B-090-M-0037,WL-5552,alignment,low,0.363,lithography
D-0001472,M-0037,2025-04-04T00:00:00,2,B-093-M-0037,WL-5218,film_uniformity,low,1.796,lithography
D-0001473,M-0037,2025-04-07T00:00:00,1,B-096-M-0037,WL-1410,scratch,low,0.849,lithography
D-0001474,M-0037,2025-04-10T00:00:00,2,B-099-M-0037,WL-5856,film_uniformity,low,1.377,lithography
D-0001475,M-0037,2025-04-13T00:00:00,1,B-102-M-0037,WL-6175,particle,low,0.865,lithography
D-0001476,M-0037,2025-04-16T00:00:00,0,B-105-M-0037,WL-6475,etch_depth,low,0.0,lithography
D-0001477,M-0037,2025-04-19T00:00:00,1,B-108-M-0037,WL-5191,particle,low,0.667,lithography
D-0001478,M-0037,2025-04-22T00:00:00,2,B-111-M-0037,WL-7464,alignment,low,0.566,lithography
D-0001479,M-0037,2025-04-25T00:00:00,1,B-114-M-0037,WL-7524,alignment,low,0.802,lithography
D-0001480,M-0037,2025-04-28T00:00:00,2,B-117-M-0037,WL-3858,scratch,low,1.596,lithography
D-0001481,M-0038,2025-01-01T00:00:00,1,B-000-M-0038,WL-5857,particle,low,0.55,inspection
D-0001482,M-0038,2025-01-04T00:00:00,0,B-003-M-0038,WL-1993,film_uniformity,low,0.0,inspection
D-0001483,M-0038,2025-01-07T00:00:00,2,B-006-M-0038,WL-9583,alignment,low,1.323,inspection
D-0001484,M-0038,2025-01-10T00:00:00,1,B-009-M-0038,WL-8893,film_uniformity,low,0.696,inspection
D-0001485,M-0038,2025-01-13T00:00:00,1,B-012-M-0038,WL-4135,scratch,low,0.468,inspection
D-0001486,M-0038,2025-01-16T00:00:00,1,B-015-M-0038,WL-3313,scratch,low,0.475,inspection
