reading_id,machine_id,timestamp,temperature,vibration,pressure,power_draw,humidity,cycle_count,runtime_hours,chamber_pressure,gas_flow_rate,error_code
R-0003280,M-0028,2025-02-09T00:00:00,64.101,0.4171,97.093,15.697,37.89,3978,21.85,10.122,86.614,
R-0003281,M-0028,2025-02-10T00:00:00,67.9,0.4802,100.332,21.254,38.24,3280,22.13,9.969,98.733,
R-0003282,M-0028,2025-02-11T00:00:00,65.405,0.417,101.127,19.723,42.67,5043,21.77,9.779,114.374,
R-0003283,M-0028,2025-02-12T00:00:00,63.863,0.3475,102.924,19.33,38.29,4914,19.79,10.374,103.691,
R-0003284,M-0028,2025-02-13T00:00:00,66.525,0.3188,98.77,19.53,39.34,5547,17.93,9.616,116.705,
R-0003285,M-0028,2025-02-14T00:00:00,64.156,0.3324,100.836,19.897,42.97,4268,23.88,10.188,83.71,
R-0003286,M-0028,2025-02-15T00:00:00,64.644,0.3605,99.677,19.902,43.35,3690,14.51,9.822,102.027,
R-0003287,M-0028,2025-02-16T00:00:00,68.058,0.4197,97.728,15.469,38.64,4738,18.1,9.948,112.454,
R-0003288,M-0028,2025-02-17T00:00:00,67.784,0.3647,99.551,16.373,47.14,3572,15.12,9.879,125.585,
R-0003289,M-0028,2025-02-18T00:00:00,67.023,0.3163,99.39,17.986,35.44,4128,13.31,10.378,115.129,
R-0003290,M-0028,2025-02-19T00:00:00,66.487,0.3701,96.538,17.252,46.36,4606,13.03,9.861,105.719,
R-0003291,M-0028,2025-02-20T00:00:00,63.057,0.4278,100.468,18.725,39.93,4950,20.59,10.27,101.061,
R-0003292,M-0028,2025-02-21T00:00:00,62.429,0.4566,101.341,19.455,36.46,4080,17.14,10.296,88.312,
R-0003293,M-0028,2025-02-22T00:00:00,63.131,0.4135,97.147,16.273,39.83,5044,15.77,9.881,90.14,
R-0003294,M-0028,2025-02-23T00:00:00,60.913,0.4059,99.045,17.617,47.0,5035,22.25,9.943,108.128,
R-0003295,M-0028,2025-02-24T00:00:00,65.927,0.4067,100.21,17.681,43.98,4968,23.44,10.476,98.183,
R-0003296,M-0028,2025-02-25T00:00:00,64.139,0.3559,98.617,19.234,39.46,4785,20.76,10.219,111.276,
R-0003297,M-0028,2025-02-26T00:00:00,69.064,0.332,94.642,19.971,42.07,6944,23.67,9.646,124.152,
R-0003298,M-0028,2025-02-27T00:00:00,67.308,0.4273,98.693,18.363,42.73,5700,19.32,9.804,96.879,
R-0003299,M-0028,2025-02-28T00:00:00,67.925,0.4041,98.656,20.819,37.36,7134,18.02,9.76,109.06,
R-0003300,M-0028,2025-03-01T00:00:00,63.184,0.3438,99.705,18.327,39.04,6372,19.06,9.889,88.768,
R-0003301,M-0028,2025-03-02T00:00:00,63.747,0.423,96.813,18.985,41.87,5820,22.27,9.834,110.179,
R-0003302,M-0028,2025-03-03T00:00:00,67.533,0.3721,99.916,18.944,41.34,4758,16.27,9.984,100.117,
R-0003303,M-0028,2025-03-04T00:00:00,65.311,0.3217,96.345,19.046,39.71,5456,21.33,9.654,89.581,
R-0003304,M-0028,2025-03-05T00:00:00,66.83,0.2866,100.985,15.503,35.89,4851,16.49,10.269,107.499,
R-0003305,M-0028,2025-03-06T00:00:00,64.396,0.4063,98.573,19.11,36.21,8192,19.99,10.018,105.531,
R-0003306,M-0028,2025-03-07T00:00:00,63.249,0.3691,96.444,20.02,36.82,6240,15.03,10.072,103.299,
R-0003307,M-0028,2025-03-08T00:00:00,67.649,0.3946,103.354,17.32,42.92,4818,13.14,10.505,124.173,
R-0003308,M-0028,2025-03-09T00:00:00,66.572,0.3497,102.492,19.165,44.61,6700,22.5,9.746,103.761,
R-0003309,M-0028,2025-03-10T00:00:00,65.184,0.3451,98.522,16.331,36.12,6460,13.07,9.479,107.054,
R-0003310,M-0028,2025-03-11T00:00:00,65.538,0.3822,101.064,18.621,37.55,8004,20.57,9.451,116.705,
R-0003311,M-0028,2025-03-12T00:00:00,68.949,0.3416,103.257,18.819,45.71,4900,16.02,9.394,125.013,
R-0003312,M-0028,2025-03-13T00:00:00,65.844,0.4045,100.164,19.021,45.39,7952,16.29,9.856,113.644,
R-0003313,M-0028,2025-03-14T00:00:00,65.836,0.3648,100.266,16.563,39.95,7272,23.93,10.356,98.256,
R-0003314,M-0028,2025-03-15T00:00:00,64.899,0.3175,101.706,19.654,43.97,5110,14.42,10.024,88.432,
R-0003315,M-0028,2025-03-16T00:00:00,64.457,0.3811,101.026,18.111,42.53,9324,22.66,9.557,80.907,
R-0003316,M-0028,2025-03-17T00:00:00,66.232,0.4337,97.838,20.905,47.93,9225,17.3,10.194,91.474,
R-0003317,M-0028,2025-03-18T00:00:00,67.059,0.3787,101.145,18.14,36.5,9044,17.6,10.095,88.743,
R-0003318,M-0028,2025-03-19T00:00:00,66.409,0.3533,103.304,18.584,43.4,8624,23.88,10.207,85.002,
R-0003319,M-0028,2025-03-20T00:00:00,68.379,0.3144,101.907,16.775,44.18,5616,17.23,10.302,90.894,
R-0003320,M-0028,2025-03-21T00:00:00,60.736,0.4145,100.567,16.923,38.6,7189,19.87,9.549,90.974,
R-0003321,M-0028,2025-03-22T00:00:00,64.212,0.3976,98.139,21.591,38.61,8240,16.06,9.762,97.707,
R-0003322,M-0028,2025-03-23T00:00:00,64.907,0.4392,100.268,18.677,40.99,7371,14.18,10.449,129.942,
R-0003323,M-0028,2025-03-24T00:00:00,68.25,0.4679,98.857,17.41,42.01,5986,18.33,10.395,94.186,
R-0003324,M-0028,2025-03-25T00:00:00,66.483,0.3987,100.227,19.205,38.33,8632,15.15,9.919,101.3,
R-0003325,M-0028,2025-03-26T00:00:00,72.358,0.4936,93.573,18.738,42.73,10080,18.63,10.273,86.493,
R-0003326,M-0028,2025-03-27T00:00:00,67.561,0.4795,99.955,20.325,35.9,7905,18.04,10.364,104.051,
R-0003327,M-0028,2025-03-28T00:00:00,68.003,0.5756,98.105,19.862,42.12,11094,20.67,9.901,81.354,
R-0003328,M-0028,2025-03-29T00:00:00,69.986,0.5023,98.299,20.229,41.87,8439,20.5,9.605,86.046,
R-0003329,M-0028,2025-03-30T00:00:00,69.76,0.5259,92.489,18.671,40.42,8712,16.52,9.792,123.023,
R-0003330,M-0028,2025-03-31T00:00:00,71.948,0.5953,96.95,21.64,42.32,8366,14.08,9.785,83.924,
R-0003331,M-0028,2025-04-01T00:00:00,68.785,0.6095,94.141,22.428,40.61,7380,12.0,9.881,110.184,
R-0003332,M-0028,2025-04-02T00:00:00,69.623,0.6308,101.045,22.224,40.71,10101,17.6,10.307,104.034,
R-0003333,M-0028,2025-04-03T00:00:00,71.614,0.6401,94.599,20.891,40.59,10304,13.74,10.23,86.055,
R-0003334,M-0028,2025-04-04T00:00:00,71.286,0.6586,98.944,21.815,37.89,7161,17.18,9.65,116.001,
R-0003335,M-0028,2025-04-05T00:00:00,72.132,0.6452,96.355,21.181,46.31,8648,12.12,10.47,80.21,
R-0003336,M-0028,2025-04-06T00:00:00,72.967,0.7391,99.955,23.332,37.47,11115,16.29,10.028,94.248,
R-0003337,M-0028,2025-04-07T00:00:00,75.273,0.7706,96.258,21.039,44.44,10464,13.02,10.053,113.749,
R-0003338,M-0028,2025-04-08T00:00:00,73.139,0.8269,100.222,22.366,42.98,10476,23.52,10.29,92.678,
R-0003339,M-0028,2025-04-09T00:00:00,75.648,0.7884,94.344,21.192,41.87,8526,21.58,9.889,92.195,
R-0003340,M-0028,2025-04-10T00:00:00,76.947,0.7591,94.829,23.323,46.16,11880,23.1,10.155,120.147,
R-0003341,M-0028,2025-04-11T00:00:00,76.093,0.8537,96.763,21.218,36.87,8400,13.41,10.09,102.988,
R-0003342,M-0028,2025-04-12T00:00:00,75.559,0.8077,94.692,21.015,42.23,8989,14.84,10.002,109.081,
R-0003343,M-0028,2025-04-13T00:00:00,69.215,0.4795,98.997,19.636,45.0,7242,12.04,9.927,128.217,
R-0003344,M-0028,2025-04-14T00:00:00,64.802,0.4707,97.412,19.922,39.54,7725,15.51,9.619,93.91,
R-0003345,M-0028,2025-04-15T00:00:00,65.272,0.5136,98.757,20.076,37.57,8424,23.44,10.143,124.315,
R-0003346,M-0028,2025-04-16T00:00:00,68.164,0.5154,98.779,21.167,47.74,11445,13.18,9.92,120.497,
R-0003347,M-0028,2025-04-17T00:00:00,69.747,0.4912,97.342,19.597,35.73,9752,21.66,9.972,126.091,
R-0003348,M-0028,2025-04-18T00:00:00,69.04,0.5449,103.22,22.483,39.98,10700,22.93,9.818,125.711,
R-0003349,M-0028,2025-04-19T00:00:00,69.672,0.5259,98.376,19.664,46.47,8424,17.72,9.806,117.163,
R-0003350,M-0028,2025-04-20T00:00:00,69.326,0.4952,95.739,20.535,38.52,7739,22.96,9.962,118.324,
R-0003351,M-0028,2025-04-21T00:00:00,70.121,0.5171,96.14,20.185,45.48,13750,15.01,9.603,93.365,
R-0003352,M-0028,2025-04-22T00:00:00,66.467,0.4703,94.851,18.399,38.1,9546,21.66,10.351,119.145,
R-0003353,M-0028,2025-04-23T00:00:00,67.015,0.4938,98.38,19.914,45.82,8064,23.05,9.866,125.059,
R-0003354,M-0028,2025-04-24T00:00:00,69.313,0.5411,97.652,22.59,46.61,11074,20.91,9.802,116.362,
R-0003355,M-0028,2025-04-25T00:00:00,69.562,0.438,99.784,24.201,41.23,8094,15.7,10.027,84.343,
R-0003356,M-0028,2025-04-26T00:00:00,68.55,0.3532,96.217,21.701,37.7,13915,23.26,9.526,120.939,
R-0003357,M-0028,2025-04-27T00:00:00,68.66,0.4373,96.127,19.744,37.44,8120,19.42,10.088,119.503,
R-0003358,M-0028,2025-04-28T00:00:00,71.089,0.5073,104.192,20.511,39.49,10647,12.11,9.766,125.419,
R-0003359,M-0028,2025-04-29T00:00:00,68.427,0.4791,95.591,21.516,43.39,13452,15.49,9.931,111.593,
R-0003360,M-0028,2025-04-30T00:00:00,64.919,0.4981,96.402,20.09,43.44,10710,13.41,10.415,128.173,
R-0003361,M-0029,2025-01-01T00:00:00,66.774,0.4179,103.287,15.95,36.51,0,12.43,10.278,104.96,
R-0003362,M-0029,2025-01-02T00:00:00,65.955,0.3892,101.246,18.082,39.55,113,13.38,9.497,127.825,
R-0003363,M-0029,2025-01-03T00:00:00,73.035,0.4008,101.811,15.135,47.04,152,18.5,9.843,107.107,
R-0003364,M-0029,2025-01-04T00:00:00,68.543,0.3958,101.126,18.251,46.37,306,20.01,10.169,128.467,
R-0003365,M-0029,2025-01-05T00:00:00,66.87,0.3377,104.209,17.423,37.76,400,20.18,10.595,100.093,
R-0003366,M-0029,2025-01-06T00:00:00,69.364,0.4323,103.314,17.178,42.57,485,23.14,9.862,129.898,
R-0003367,M-0029,2025-01-07T00:00:00,68.951,0.3788,100.365,16.009,41.62,606,17.64,10.573,119.779,
R-0003368,M-0029,2025-01-08T00:00:00,63.045,0.3698,103.845,16.64,36.68,896,19.52,10.318,94.657,
R-0003369,M-0029,2025-01-09T00:00:00,68.808,0.4517,99.393,18.397,38.62,592,20.73,9.882,101.788,
R-0003370,M-0029,2025-01-10T00:00:00,66.031,0.3193,100.218,17.108,41.38,675,16.02,9.845,105.788,
R-0003371,M-0029,2025-01-11T00:00:00,65.552,0.4169,101.659,17.769,37.37,990,19.77,10.333,80.963,
R-0003372,M-0029,2025-01-12T00:00:00,63.544,0.3585,104.546,16.626,46.99,1276,18.03,10.03,120.583,
R-0003373,M-0029,2025-01-13T00:00:00,68.185,0.3305,100.571,17.283,39.21,1308,18.26,9.763,103.663,
R-0003374,M-0029,2025-01-14T00:00:00,68.362,0.3284,99.657,20.626,43.42,1365,21.37,10.376,124.841,
R-0003375,M-0029,2025-01-15T00:00:00,65.539,0.3795,101.859,20.549,47.13,1232,14.26,10.501,83.867,
R-0003376,M-0029,2025-01-16T00:00:00,65.931,0.4259,102.454,18.945,39.92,1770,20.59,9.632,125.24,
R-0003377,M-0029,2025-01-17T00:00:00,65.691,0.3964,98.621,15.867,36.19,1984,16.12,9.969,95.081,
R-0003378,M-0029,2025-01-18T00:00:00,64.472,0.4341,101.224,17.754,37.08,1632,19.69,10.011,112.776,
R-0003379,M-0029,2025-01-19T00:00:00,68.723,0.3035,103.643,15.358,47.45,1944,18.74,9.895,88.982,
R-0003380,M-0029,2025-01-20T00:00:00,67.803,0.3475,98.689,17.929,38.57,1596,15.2,10.253,121.697,
R-0003381,M-0029,2025-01-21T00:00:00,67.109,0.3755,100.067,17.431,38.14,1680,20.06,10.007,122.277,
R-0003382,M-0029,2025-01-22T00:00:00,67.592,0.4514,96.379,18.995,43.36,2037,23.71,10.125,125.938,
R-0003383,M-0029,2025-01-23T00:00:00,63.394,0.3,100.86,18.49,43.18,2288,15.47,10.417,80.496,
R-0003384,M-0029,2025-01-24T00:00:00,71.126,0.3269,96.832,16.358,36.52,1978,20.35,9.798,127.003,
R-0003385,M-0029,2025-01-25T00:00:00,63.76,0.389,101.297,18.687,45.65,2376,13.85,10.129,105.328,
R-0003386,M-0029,2025-01-26T00:00:00,66.805,0.3933,100.122,18.807,40.55,1975,13.51,10.343,125.412,
R-0003387,M-0029,2025-01-27T00:00:00,63.893,0.3711,99.248,17.597,37.27,2366,13.5,10.006,106.746,
R-0003388,M-0029,2025-01-28T00:00:00,68.625,0.3751,97.533,16.278,44.61,3294,13.43,10.115,109.634,
R-0003389,M-0029,2025-01-29T00:00:00,68.993,0.3835,100.53,15.19,35.14,3108,22.72,9.872,105.514,
R-0003390,M-0029,2025-01-30T00:00:00,61.639,0.3552,95.522,14.295,40.05,3306,23.52,10.466,113.845,
R-0003391,M-0029,2025-01-31T00:00:00,65.703,0.37,95.983,14.742,40.93,3780,21.06,10.02,113.889,
R-0003392,M-0029,2025-02-01T00:00:00,66.145,0.3241,98.737,19.963,47.99,3100,18.89,10.125,108.391,
R-0003393,M-0029,2025-02-02T00:00:00,64.034,0.3089,95.686,15.526,41.89,4032,19.61,10.389,126.842,
R-0003394,M-0029,2025-02-03T00:00:00,65.865,0.4706,100.38,18.026,47.65,2409,13.49,10.261,128.362,
R-0003395,M-0029,2025-02-04T00:00:00,67.771,0.3635,101.123,20.99,40.86,2550,18.2,10.16,104.721,
R-0003396,M-0029,2025-02-05T00:00:00,65.094,0.3116,102.602,16.669,42.55,4025,12.44,9.663,80.488,
R-0003397,M-0029,2025-02-06T00:00:00,63.996,0.3509,104.307,18.246,41.06,3456,18.13,10.319,110.075,
R-0003398,M-0029,2025-02-07T00:00:00,64.946,0.4155,101.083,15.254,38.99,2923,22.26,10.42,88.008,
R-0003399,M-0029,2025-02-08T00:00:00,67.913,0.4031,99.206,16.595,42.92,3382,19.2,9.428,96.668,
R-0003400,M-0029,2025-02-09T00:00:00,65.045,0.3741,99.589,18.216,46.01,4719,16.27,10.049,103.29,
R-0003401,M-0029,2025-02-10T00:00:00,66.351,0.3946,97.477,17.791,46.87,3440,18.42,10.139,87.005,
R-0003402,M-0029,2025-02-11T00:00:00,66.473,0.3403,103.752,16.973,36.91,5043,21.59,10.041,83.055,
R-0003403,M-0029,2025-02-12T00:00:00,66.014,0.4221,103.315,19.143,47.46,4578,19.18,9.91,88.943,
R-0003404,M-0029,2025-02-13T00:00:00,66.763,0.4298,99.379,19.531,36.94,4214,12.34,10.512,88.504,
R-0003405,M-0029,2025-02-14T00:00:00,71.052,0.5201,99.373,20.798,35.62,3784,16.79,10.019,100.989,
R-0003406,M-0029,2025-02-15T00:00:00,67.832,0.5022,98.165,18.573,47.19,4590,19.43,9.89,119.165,
R-0003407,M-0029,2025-02-16T00:00:00,71.335,0.5064,100.361,19.88,45.93,3404,15.21,10.368,96.609,
R-0003408,M-0029,2025-02-17T00:00:00,68.389,0.5943,99.345,19.413,45.48,4559,14.86,10.417,100.764,
R-0003409,M-0029,2025-02-18T00:00:00,68.337,0.536,98.406,20.878,37.97,5376,14.32,10.038,93.287,
R-0003410,M-0029,2025-02-19T00:00:00,70.29,0.6499,96.193,20.71,44.54,5439,20.75,10.51,103.933,
R-0003411,M-0029,2025-02-20T00:00:00,73.875,0.5692,93.964,19.323,36.14,4350,17.3,9.798,123.9,
R-0003412,M-0029,2025-02-21T00:00:00,74.553,0.6865,93.648,21.373,40.3,4845,17.46,10.175,93.266,
R-0003413,M-0029,2025-02-22T00:00:00,73.626,0.7363,97.223,21.012,44.91,3952,23.48,10.16,112.325,
R-0003414,M-0029,2025-02-23T00:00:00,72.114,0.6807,98.906,21.382,46.58,5830,12.9,10.426,113.698,
R-0003415,M-0029,2025-02-24T00:00:00,73.789,0.7508,98.58,22.574,46.37,5508,15.24,10.107,113.611,
R-0003416,M-0029,2025-02-25T00:00:00,77.106,0.6885,96.445,19.832,38.99,6820,21.17,9.619,106.059,
R-0003417,M-0029,2025-02-26T00:00:00,76.848,0.799,95.333,19.543,47.32,4816,22.05,9.577,118.872,
R-0003418,M-0029,2025-02-27T00:00:00,76.08,0.7311,94.328,22.964,46.53,5928,16.61,10.206,99.628,
R-0003419,M-0029,2025-02-28T00:00:00,75.646,0.7649,94.78,22.509,46.05,4698,21.14,10.669,117.355,
R-0003420,M-0029,2025-03-01T00:00:00,80.041,0.7896,91.697,26.315,35.73,5487,23.49,9.73,125.129,
R-0003421,M-0029,2025-03-02T00:00:00,79.217,0.8049,94.232,22.898,44.51,4320,14.94,10.347,98.053,
R-0003422,M-0029,2025-03-03T00:00:00,67.7,0.4192,100.395,18.968,35.97,4331,15.47,9.834,82.88,
R-0003423,M-0029,2025-03-04T00:00:00,67.539,0.4911,101.964,17.482,44.72,4836,15.94,9.689,86.361,
R-0003424,M-0029,2025-03-05T00:00:00,69.185,0.5017,99.892,17.786,39.91,7371,21.07,10.381,104.341,
R-0003425,M-0029,2025-03-06T00:00:00,70.852,0.4494,99.356,17.965,35.35,5312,23.92,10.398,119.116,
R-0003426,M-0029,2025-03-07T00:00:00,65.231,0.4425,100.099,19.15,40.53,6565,14.52,10.012,120.118,
R-0003427,M-0029,2025-03-08T00:00:00,70.888,0.4803,97.021,19.977,42.16,7524,13.8,10.07,92.287,
R-0003428,M-0029,2025-03-09T00:00:00,66.923,0.4571,96.642,19.447,45.59,6901,16.54,10.027,128.219,
R-0003429,M-0029,2025-03-10T00:00:00,70.275,0.5101,99.682,16.404,35.74,8636,16.22,10.099,80.59,
R-0003430,M-0029,2025-03-11T00:00:00,69.313,0.5224,99.669,17.779,42.0,6762,23.03,10.113,123.656,
R-0003431,M-0029,2025-03-12T00:00:00,67.889,0.4295,95.877,18.988,36.69,5880,18.92,9.781,109.676,
R-0003432,M-0029,2025-03-13T00:00:00,67.679,0.4416,102.426,18.381,44.17,5112,23.12,10.208,120.576,
R-0003433,M-0029,2025-03-14T00:00:00,67.763,0.5408,103.76,22.595,47.96,5544,21.42,10.1,108.3,
R-0003434,M-0029,2025-03-15T00:00:00,72.137,0.4763,99.164,21.122,43.18,5913,22.84,10.138,82.354,
R-0003435,M-0029,2025-03-16T00:00:00,71.167,0.4519,99.06,18.158,40.3,9398,16.49,10.359,121.088,
R-0003436,M-0029,2025-03-17T00:00:00,64.939,0.481,103.059,19.101,39.46,9450,15.09,9.812,94.219,
R-0003437,M-0029,2025-03-18T00:00:00,66.38,0.5288,100.003,16.25,37.97,8208,15.03,10.583,126.411,
R-0003438,M-0029,2025-03-19T00:00:00,70.249,0.4402,98.214,16.193,40.33,9009,23.29,10.121,122.511,
R-0003439,M-0029,2025-03-20T00:00:00,67.134,0.4718,106.237,16.657,36.07,9204,14.59,9.77,88.029,
R-0003440,M-0029,2025-03-21T00:00:00,69.893,0.5087,94.597,18.102,38.83,6399,16.46,10.473,85.07,
R-0003441,M-0029,2025-03-22T00:00:00,70.733,0.5246,103.24,19.708,39.3,9920,18.41,9.841,91.033,
R-0003442,M-0029,2025-03-23T00:00:00,67.713,0.5297,99.324,18.919,44.89,8748,15.25,10.411,81.049,
R-0003443,M-0029,2025-03-24T00:00:00,70.177,0.4559,95.318,18.957,45.23,9102,20.35,9.993,101.751,
R-0003444,M-0029,2025-03-25T00:00:00,71.017,0.4533,100.205,17.83,37.46,8134,23.01,9.705,94.0,
R-0003445,M-0029,2025-03-26T00:00:00,68.408,0.483,95.584,16.736,40.7,6720,15.68,9.529,99.831,
R-0003446,M-0029,2025-03-27T00:00:00,68.608,0.4523,100.338,19.427,35.93,8075,17.16,10.104,84.152,
R-0003447,M-0029,2025-03-28T00:00:00,68.142,0.4421,102.922,18.417,38.17,7138,15.44,9.701,99.164,
R-0003448,M-0029,2025-03-29T00:00:00,66.463,0.5059,104.489,18.674,45.25,10527,22.69,10.093,118.521,
R-0003449,M-0029,2025-03-30T00:00:00,67.466,0.464,101.25,19.811,38.17,9856,16.23,9.75,91.755,
R-0003450,M-0029,2025-03-31T00:00:00,68.752,0.4644,100.68,19.573,36.91,9701,22.01,10.595,122.805,
R-0003451,M-0029,2025-04-01T00:00:00,70.347,0.5102,97.908,15.777,37.13,10440,13.23,9.273,126.152,
R-0003452,M-0029,2025-04-02T00:00:00,68.362,0.5071,98.715,17.129,47.59,9100,15.23,10.321,111.798,
R-0003453,M-0029,2025-04-03T00:00:00,70.486,0.5139,98.546,17.06,41.48,8096,13.57,10.135,111.892,
R-0003454,M-0029,2025-04-04T00:00:00,67.924,0.5039,104.709,16.145,37.24,11811,19.26,10.172,121.429,
R-0003455,M-0029,2025-04-05T00:00:00,68.21,0.5552,98.074,18.379,46.32,9776,23.39,10.121,117.768,
R-0003456,M-0029,2025-04-06T00:00:00,69.73,0.5258,105.302,22.152,45.15,10925,12.43,9.829,119.423,
R-0003457,M-0029,2025-04-07T00:00:00,71.878,0.5886,98.658,19.43,42.59,6720,21.63,10.495,121.424,
R-0003458,M-0029,2025-04-08T00:00:00,64.839,0.4994,93.75,19.952,36.33,7857,16.74,10.472,93.09,
R-0003459,M-0029,2025-04-09T00:00:00,72.105,0.4685,97.044,19.56,42.57,8428,13.0,10.114,87.045,
R-0003460,M-0029,2025-04-10T00:00:00,69.022,0.4753,98.675,16.576,45.61,11583,22.03,10.547,109.923,
R-0003461,M-0029,2025-04-11T00:00:00,71.658,0.5141,95.511,18.022,38.19,11400,19.02,10.058,92.42,
R-0003462,M-0029,2025-04-12T00:00:00,68.295,0.4126,105.511,19.287,43.45,7373,15.35,10.259,110.556,
R-0003463,M-0029,2025-04-13T00:00:00,70.357,0.4321,99.335,21.144,36.92,7548,15.26,10.171,102.915,
R-0003464,M-0029,2025-04-14T00:00:00,69.083,0.4655,102.914,19.19,36.33,11742,20.84,10.356,129.45,
R-0003465,M-0029,2025-04-15T00:00:00,69.008,0.4639,101.131,19.152,36.31,8632,12.42,10.213,101.888,
R-0003466,M-0029,2025-04-16T00:00:00,65.927,0.5167,102.143,19.201,39.89,13230,21.99,10.287,113.879,
R-0003467,M-0029,2025-04-17T00:00:00,68.571,0.4372,100.939,18.751,36.33,10070,20.95,10.354,114.488,
R-0003468,M-0029,2025-04-18T00:00:00,71.244,0.5123,104.07,20.56,41.04,12840,20.49,9.931,87.142,
R-0003469,M-0029,2025-04-19T00:00:00,72.099,0.4557,100.292,18.457,44.21,8424,23.74,9.848,100.147,
R-0003470,M-0029,2025-04-20T00:00:00,74.557,0.4359,99.88,18.401,37.57,13952,16.15,10.823,113.734,
R-0003471,M-0029,2025-04-21T00:00:00,67.439,0.5325,97.138,18.659,36.25,12430,22.85,9.928,82.343,
R-0003472,M-0029,2025-04-22T00:00:00,68.482,0.4928,99.123,19.974,41.26,12432,15.59,9.827,118.045,
R-0003473,M-0029,2025-04-23T00:00:00,74.344,0.4488,97.496,17.885,41.44,11536,15.31,10.264,87.115,
R-0003474,M-0029,2025-04-24T00:00:00,70.226,0.4647,98.626,19.953,40.52,9379,21.66,10.007,97.274,
R-0003475,M-0029,2025-04-25T00:00:00,65.769,0.5456,99.774,19.799,47.32,9234,20.19,9.489,120.838,
R-0003476,M-0029,2025-04-26T00:00:00,66.998,0.5534,99.611,17.204,42.53,9315,19.72,10.243,80.076,
R-0003477,M-0029,2025-04-27T00:00:00,66.154,0.4416,96.639,20.962,40.58,9628,13.79,9.94,97.617,
R-0003478,M-0029,2025-04-28T00:00:00,67.988,0.4966,101.845,18.547,43.8,10296,22.01,9.854,99.151,
R-0003479,M-0029,2025-04-29T00:00:00,67.667,0.522,100.595,14.444,46.61,11446,23.52,9.473,118.409,
R-0003480,M-0029,2025-04-30T00:00:00,67.458,0.4704,99.692,18.84,41.92,10710,18.69,10.248,125.827,
R-0003481,M-0030,2025-01-01T00:00:00,69.39,0.428,101.691,18.607,40.84,0,22.09,9.966,101.095,
R-0003482,M-0030,2025-01-02T00:00:00,73.93,0.3444,98.536,19.798,47.69,90,20.29,10.262,93.382,
R-0003483,M-0030,2025-01-03T00:00:00,68.888,0.3795,98.469,20.689,35.13,176,23.55,10.042,98.119,
R-0003484,M-0030,2025-01-04T00:00:00,70.777,0.4154,98.825,21.565,40.48,222,17.1,10.193,95.64,
R-0003485,M-0030,2025-01-05T00:00:00,69.823,0.3884,98.338,19.105,41.18,508,12.62,10.073,112.986,
R-0003486,M-0030,2025-01-06T00:00:00,73.413,0.3769,102.433,18.71,45.88,420,19.49,10.237,115.553,
R-0003487,M-0030,2025-01-07T00:00:00,71.259,0.4144,98.064,18.527,36.76,492,20.9,10.303,121.875,
R-0003488,M-0030,2025-01-08T00:00:00,70.021,0.475,105.731,19.754,37.12,770,18.4,10.018,116.464,
R-0003489,M-0030,2025-01-09T00:00:00,68.84,0.4493,97.805,21.405,37.01,776,22.02,10.246,119.265,
R-0003490,M-0030,2025-01-10T00:00:00,69.311,0.3029,94.903,15.88,39.32,900,18.66,10.0,104.296,
R-0003491,M-0030,2025-01-11T00:00:00,73.289,0.3537,98.749,21.536,37.88,740,14.11,9.809,118.057,
R-0003492,M-0030,2025-01-12T00:00:00,72.266,0.3318,103.111,20.218,42.26,1287,23.22,10.042,88.045,
R-0003493,M-0030,2025-01-13T00:00:00,73.491,0.3722,104.009,17.149,37.81,984,23.02,10.047,123.323,
R-0003494,M-0030,2025-01-14T00:00:00,70.196,0.3825,98.82,19.318,40.6,1547,17.54,9.848,85.139,
R-0003495,M-0030,2025-01-15T00:00:00,70.927,0.3754,98.626,18.233,46.3,1246,21.85,10.502,96.22,
R-0003496,M-0030,2025-01-16T00:00:00,69.299,0.4144,100.263,18.917,47.79,1665,15.49,10.548,109.149,
R-0003497,M-0030,2025-01-17T00:00:00,68.194,0.3781,104.026,17.839,39.49,1728,12.29,10.48,96.529,
R-0003498,M-0030,2025-01-18T00:00:00,72.65,0.4059,101.641,18.613,37.48,1632,17.31,9.708,112.747,
R-0003499,M-0030,2025-01-19T00:00:00,68.183,0.4072,100.717,14.669,37.83,1728,15.42,10.409,119.984,
R-0003500,M-0030,2025-01-20T00:00:00,67.503,0.3689,99.887,19.6,44.86,2204,14.15,10.194,115.786,
R-0003501,M-0030,2025-01-21T00:00:00,72.336,0.3751,100.177,16.846,46.04,2040,16.63,10.122,88.033,
R-0003502,M-0030,2025-01-22T00:00:00,71.055,0.3945,101.183,20.198,40.27,1701,19.16,10.703,97.317,
R-0003503,M-0030,2025-01-23T00:00:00,70.217,0.3032,101.428,18.297,44.6,2244,20.19,9.78,114.774,
R-0003504,M-0030,2025-01-24T00:00:00,71.209,0.4124,98.508,19.985,36.07,2760,18.16,9.658,93.325,
R-0003505,M-0030,2025-01-25T00:00:00,69.941,0.4168,101.558,18.375,41.25,1992,20.59,10.4,122.787,
R-0003506,M-0030,2025-01-26T00:00:00,68.802,0.3704,99.508,19.372,38.37,2375,23.21,10.431,87.278,
R-0003507,M-0030,2025-01-27T00:00:00,70.16,0.4289,100.401,17.457,35.95,2964,18.2,10.159,101.48,
